layer_start,layer_end,page_start,page_end,semantic_class,pin,k_precision_name,v_precision_name,residency_tier,promotion_priority,demotion_priority,recompute_priority,authority,case,budget_pct,kv_layout,range_ordinal,used_pages,prompt_pages,recent_start_page,plan_validation_ok,shadowed_layer_page_matches
32,47,1,26,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,3,29,17,27,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,0,62,59,60,True,0
0,47,60,61,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,1,62,59,60,True,0
0,31,1,59,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,2,62,59,60,True,0
32,47,1,59,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,3.125,tmh_fidelity_paged_kv,3,62,59,60,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,0,50,46,48,True,0
0,47,48,49,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,1,50,46,48,True,0
0,31,1,47,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,2,50,46,48,True,0
32,47,1,47,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,3.125,tmh_fidelity_paged_kv,3,50,46,48,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,0,33,30,31,True,0
0,47,31,32,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,1,33,30,31,True,0
0,31,1,30,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,2,33,30,31,True,0
32,47,1,30,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,3.125,tmh_fidelity_paged_kv,3,33,30,31,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,0,36,32,34,True,0
0,47,34,35,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,1,36,32,34,True,0
0,31,1,33,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,2,36,32,34,True,0
32,47,1,33,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,3.125,tmh_fidelity_paged_kv,3,36,32,34,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,3.125,tmh_fidelity_paged_kv,0,35,31,33,True,0
0,47,33,34,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,3.125,tmh_fidelity_paged_kv,1,35,31,33,True,0
0,31,1,32,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,3.125,tmh_fidelity_paged_kv,2,35,31,33,True,0
32,47,1,32,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,3.125,tmh_fidelity_paged_kv,3,35,31,33,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,3.125,tmh_fidelity_paged_kv,0,37,32,35,True,0
0,47,35,36,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,3.125,tmh_fidelity_paged_kv,1,37,32,35,True,0
0,31,1,34,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,3.125,tmh_fidelity_paged_kv,2,37,32,35,True,0
32,47,1,34,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,3.125,tmh_fidelity_paged_kv,3,37,32,35,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,0,64,60,62,True,0
0,47,62,63,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,1,64,60,62,True,0
0,31,1,61,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,2,64,60,62,True,0
32,47,1,61,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,3.125,tmh_fidelity_paged_kv,3,64,60,62,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,0,36,31,34,True,0
0,47,34,35,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,1,36,31,34,True,0
0,31,1,33,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,2,36,31,34,True,0
32,47,1,33,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,3.125,tmh_fidelity_paged_kv,3,36,31,34,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,3.125,tmh_fidelity_paged_kv,0,64,59,62,True,0
0,47,62,63,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,3.125,tmh_fidelity_paged_kv,1,64,59,62,True,0
0,31,1,61,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,3.125,tmh_fidelity_paged_kv,2,64,59,62,True,0
32,47,1,61,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,3.125,tmh_fidelity_paged_kv,3,64,59,62,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,0,29,17,28,True,0
0,47,28,28,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,1,29,17,28,True,0
0,31,1,27,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,2,29,17,28,True,0
32,47,1,27,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,3.125,tmh_fidelity_paged_kv,3,29,17,28,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,0,62,59,62,True,0
0,31,1,61,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,1,62,59,62,True,0
32,47,1,61,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,0.0,tmh_fidelity_paged_kv,2,62,59,62,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,0,50,46,50,True,0
0,31,1,49,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,1,50,46,50,True,0
32,47,1,49,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,0.0,tmh_fidelity_paged_kv,2,50,46,50,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,0,33,30,33,True,0
0,31,1,32,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,1,33,30,33,True,0
32,47,1,32,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,0.0,tmh_fidelity_paged_kv,2,33,30,33,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,0,36,32,36,True,0
0,31,1,35,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,1,36,32,36,True,0
32,47,1,35,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,0.0,tmh_fidelity_paged_kv,2,36,32,36,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,0.0,tmh_fidelity_paged_kv,0,35,31,35,True,0
0,31,1,34,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,0.0,tmh_fidelity_paged_kv,1,35,31,35,True,0
32,47,1,34,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,0.0,tmh_fidelity_paged_kv,2,35,31,35,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,0.0,tmh_fidelity_paged_kv,0,37,32,37,True,0
0,31,1,36,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,0.0,tmh_fidelity_paged_kv,1,37,32,37,True,0
32,47,1,36,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,0.0,tmh_fidelity_paged_kv,2,37,32,37,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,0,64,60,64,True,0
0,31,1,63,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,1,64,60,64,True,0
32,47,1,63,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,0.0,tmh_fidelity_paged_kv,2,64,60,64,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,0,36,31,36,True,0
0,31,1,35,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,1,36,31,36,True,0
32,47,1,35,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,0.0,tmh_fidelity_paged_kv,2,36,31,36,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,0.0,tmh_fidelity_paged_kv,0,64,59,64,True,0
0,31,1,63,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,0.0,tmh_fidelity_paged_kv,1,64,59,64,True,0
32,47,1,63,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,0.0,tmh_fidelity_paged_kv,2,64,59,64,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,0,29,17,29,True,0
0,31,1,28,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,1,29,17,29,True,0
32,47,1,28,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,0.0,tmh_fidelity_paged_kv,2,29,17,29,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,0,31,30,7,True,0
0,47,7,30,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,1,31,30,7,True,0
0,31,1,6,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,2,31,30,7,True,0
32,47,1,6,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,75.0,tmh_fidelity_paged_kv,3,31,30,7,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,0,25,23,6,True,0
0,47,6,24,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,1,25,23,6,True,0
0,31,1,5,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,2,25,23,6,True,0
32,47,1,5,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,75.0,tmh_fidelity_paged_kv,3,25,23,6,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,0,17,15,4,True,0
0,47,4,16,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,1,17,15,4,True,0
0,31,1,3,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,2,17,15,4,True,0
32,47,1,3,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,75.0,tmh_fidelity_paged_kv,3,17,15,4,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,0,18,16,4,True,0
0,47,4,17,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,1,18,16,4,True,0
0,31,1,3,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,2,18,16,4,True,0
32,47,1,3,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,3,18,16,4,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,75.0,tmh_fidelity_paged_kv,0,18,16,4,True,0
0,47,4,17,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,75.0,tmh_fidelity_paged_kv,1,18,16,4,True,0
0,31,1,3,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,75.0,tmh_fidelity_paged_kv,2,18,16,4,True,0
32,47,1,3,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,75.0,tmh_fidelity_paged_kv,3,18,16,4,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,75.0,tmh_fidelity_paged_kv,0,19,16,4,True,0
0,47,4,18,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,75.0,tmh_fidelity_paged_kv,1,19,16,4,True,0
0,31,1,3,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,75.0,tmh_fidelity_paged_kv,2,19,16,4,True,0
32,47,1,3,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,75.0,tmh_fidelity_paged_kv,3,19,16,4,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,0,32,30,8,True,0
0,47,8,31,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,1,32,30,8,True,0
0,31,1,7,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,2,32,30,8,True,0
32,47,1,7,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,3,32,30,8,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,0,18,16,4,True,0
0,47,4,17,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,1,18,16,4,True,0
0,31,1,3,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,2,18,16,4,True,0
32,47,1,3,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,3,18,16,4,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,75.0,tmh_fidelity_paged_kv,0,32,30,8,True,0
0,47,8,31,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,75.0,tmh_fidelity_paged_kv,1,32,30,8,True,0
0,31,1,7,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,75.0,tmh_fidelity_paged_kv,2,32,30,8,True,0
32,47,1,7,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,75.0,tmh_fidelity_paged_kv,3,32,30,8,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,0,15,9,3,True,0
0,47,3,14,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,1,15,9,3,True,0
0,31,1,2,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,2,15,9,3,True,0
32,47,1,2,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,3,15,9,3,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,0,31,30,15,True,0
0,47,15,30,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,1,31,30,15,True,0
0,31,1,14,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,2,31,30,15,True,0
32,47,1,14,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,3,31,30,15,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,0,25,23,12,True,0
0,47,12,24,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,1,25,23,12,True,0
0,31,1,11,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,2,25,23,12,True,0
32,47,1,11,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,3,25,23,12,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,0,17,15,8,True,0
0,47,8,16,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,1,17,15,8,True,0
0,31,1,7,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,2,17,15,8,True,0
32,47,1,7,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,3,17,15,8,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,0,18,16,9,True,0
0,47,9,17,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,1,18,16,9,True,0
0,31,1,8,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,2,18,16,9,True,0
32,47,1,8,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,3,18,16,9,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,50.0,tmh_fidelity_paged_kv,0,18,16,9,True,0
0,47,9,17,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,50.0,tmh_fidelity_paged_kv,1,18,16,9,True,0
0,31,1,8,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,50.0,tmh_fidelity_paged_kv,2,18,16,9,True,0
32,47,1,8,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,50.0,tmh_fidelity_paged_kv,3,18,16,9,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,50.0,tmh_fidelity_paged_kv,0,19,16,9,True,0
0,47,9,18,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,50.0,tmh_fidelity_paged_kv,1,19,16,9,True,0
0,31,1,8,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,50.0,tmh_fidelity_paged_kv,2,19,16,9,True,0
32,47,1,8,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,50.0,tmh_fidelity_paged_kv,3,19,16,9,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,0,32,30,16,True,0
0,47,16,31,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,1,32,30,16,True,0
0,31,1,15,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,2,32,30,16,True,0
32,47,1,15,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,3,32,30,16,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,0,18,16,9,True,0
0,47,9,17,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,1,18,16,9,True,0
0,31,1,8,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,2,18,16,9,True,0
32,47,1,8,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,3,18,16,9,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,50.0,tmh_fidelity_paged_kv,0,32,30,16,True,0
0,47,16,31,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,50.0,tmh_fidelity_paged_kv,1,32,30,16,True,0
0,31,1,15,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,50.0,tmh_fidelity_paged_kv,2,32,30,16,True,0
32,47,1,15,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,50.0,tmh_fidelity_paged_kv,3,32,30,16,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,0,15,9,7,True,0
0,47,7,14,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,1,15,9,7,True,0
0,31,1,6,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,2,15,9,7,True,0
32,47,1,6,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,3,15,9,7,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,0,31,30,23,True,0
0,47,23,30,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,1,31,30,23,True,0
0,31,1,22,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,2,31,30,23,True,0
32,47,1,22,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,3,31,30,23,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,0,25,23,18,True,0
0,47,18,24,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,1,25,23,18,True,0
0,31,1,17,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,2,25,23,18,True,0
32,47,1,17,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,3,25,23,18,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,0,17,15,12,True,0
0,47,12,16,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,1,17,15,12,True,0
0,31,1,11,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,2,17,15,12,True,0
32,47,1,11,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,3,17,15,12,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,0,18,16,13,True,0
0,47,13,17,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,1,18,16,13,True,0
0,31,1,12,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,2,18,16,13,True,0
32,47,1,12,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,3,18,16,13,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,25.0,tmh_fidelity_paged_kv,0,18,16,13,True,0
0,47,13,17,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,25.0,tmh_fidelity_paged_kv,1,18,16,13,True,0
0,31,1,12,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,2,18,16,13,True,0
32,47,1,12,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,3,18,16,13,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,0,19,16,14,True,0
0,47,14,18,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,1,19,16,14,True,0
0,31,1,13,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,2,19,16,14,True,0
32,47,1,13,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,3,19,16,14,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,0,32,30,24,True,0
0,47,24,31,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,1,32,30,24,True,0
0,31,1,23,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,2,32,30,24,True,0
32,47,1,23,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,3,32,30,24,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,0,18,16,13,True,0
0,47,13,17,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,1,18,16,13,True,0
0,31,1,12,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,2,18,16,13,True,0
32,47,1,12,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,3,18,16,13,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,0,32,30,24,True,0
0,47,24,31,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,1,32,30,24,True,0
0,31,1,23,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,25.0,tmh_fidelity_paged_kv,2,32,30,24,True,0
